"69-180 operator: JKC box: S batch: P161 k15: 0.99987 std dial 408 17/03/2018
"
"69-180 operator: JJB box: X batch: P161 k15: 0.99987 std dial 408 17/03/2018
"
"69-180 operator: JJB box: B batch: P161 k15: 0.99987 std dial 408 18/03/2018
"
"69-180 operator: JJB box: A batch: P161 k15: 0.99987 std dial 408 18/03/2018
"
"69-180 operator: JKC box: A batch: P161 k15: 0.99987 std dial 408 18/03/2018
"
"69-180 operator: JJB box: B batch: P161 k15: 0.99991 std dial 408 19/03/2018
"
"69-180 operator: JJB box: B batch: P161 k15: 0.99991 std dial 408 19/03/2018
"
"69-180 operator: JJB box: A batch: P161 k15: 0.99991 std dial 408 19/03/2018
"


"69-180 operator: JKC/JJB box: B batch: P161 k15: 0.99987 std dial 404 22/03/2018
"
"69-180 operator: JJB box: AA batch: P161 k15: 0.99991 std dial 407 23/03/2018
"
"69-180 operator: JJB box: A batch: P161 k15: 0.99991 std dial 407 23/03/2018
"
"69-180 operator:  box: B batch: P161 k15: 0.99987 std dial 407 23/03/2018
"
"69-180 operator:  box: X batch: P161 k15: 0.99987 std dial 407 23/03/2018
"
"57-396 operator: JKC box: X batch: P161 k15: 0.99987 std dial 422 26/03/2018
"
"57-396 operator: JKC box: X batch: P161 k15: 0.99987 std dial 422 26/03/2018
"
"57-396 operator: JJB box: A batch: P161 k15: 0.99987 std dial 436 26/03/2018
"
"57-396 operator: JJB box: A batch: P161 k15: 0.99987 std dial 436 26/03/2018
"
"57-396 operator: JJB box: AA batch: P161 k15: 0.99987 std dial 427 27/03/2018
"
"57-396 operator: JJB box: X batch: P161 k15: 0.99987 std dial 427 27/03/2018
"
"57-396 operator: JJB box: AA batch: P161 k15: 0.99987 std dial 431 27/03/2018
"
"57-396 operator: JJB box: X batch: P161 k15: 0.99987 std dial 431 28/03/2018
"
"57-396 operator:  box:  batch: P161 k15: 0.99987 std dial 431 28/03/2018
"
"57-396 operator:  box:  batch: P161 k15: 0.99987 std dial 431 28/03/2018
"
"57-396 operator: JC box: A batch: P161 k15: 0.99987 std dial 431 29/03/2018
"
"57-396 operator: JC box: A batch: P161 k15: 0.99987 std dial 431 29/03/2018
"
"57-396 operator: JJB box: X batch: P161 k15: 0.99987 std dial 432 30/03/2018
"
"57-396 operator: JJB box: AA batch: P161 k15: 0.99987 std dial 432 30/03/2018
"
"57-396 operator: JJB box: S batch: P161 k15: 0.99987 std dial 437 03/04/2018
"
"57-396 operator: JJB box: S batch: P161 k15: 0.99987 std dial 437 03/04/2018
"
"57-396 operator: JJB box: AA batch: P161 k15: 0.99987 std dial 437 03/04/2018
"
"57-396 operator: JJB box: A batch: P161 k15: 0.99987 std dial 437 03/04/2018
"
